Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
10553,2061,423126,1088,211352,905208,591579,3896,285676,286668,16107,1241,21513,1230,21398,1558,14435,1,334,312,0
10780,2007,352730,776,150227,1138897,388024,3257,184828,184273,10611,1976,22203,2010,22389,2196,15995,1,38,32,0
9024,1739,247045,555,83978,1142955,218755,3708,142809,142802,13354,3526,27288,3544,26984,1860,14151,0,336,259,0
9042,1674,228018,500,127483,1124147,313942,3966,182208,181226,14676,2331,25436,2297,25797,1610,13817,0,371,333,0
11022,2117,186406,1092,138595,999534,351641,4875,182836,183287,9591,1863,28488,1920,28620,1424,12198,0,435,395,0
11464,2062,194525,1349,173900,992699,436719,3801,191598,191853,11285,3345,18260,3323,18015,1588,13492,0,366,260,0
11234,2222,224193,1216,180387,883039,474204,4279,184327,184503,10910,2433,23498,2427,23629,1702,13868,1,425,455,0
9770,1778,187510,970,147891,780846,365089,4070,176909,176418,11027,2583,22172,2682,22236,1744,14811,0,589,446,0
9611,1740,187088,942,184758,860332,449191,5859,146592,146779,10139,2664,21964,2524,21836,1667,13532,0,323,325,0
8812,1641,132282,623,168912,840468,418192,4599,132023,131809,11121,3610,22946,3613,22992,1465,12404,0,354,346,0
8651,1593,102956,509,140972,853099,357130,5456,136603,136217,14523,3445,26197,3521,26134,1424,12383,0,472,444,0
10891,2042,149698,1140,133974,939557,306126,5306,128171,128318,12265,3310,28596,3276,28579,1367,12389,0,377,357,0
10476,1996,116971,761,97836,890734,237398,3884,155162,155765,8774,6131,29896,6129,29932,2062,15385,0,456,310,0
